text,favorited,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName
ImmunoEM, CryoEM, immunoblotting, X-RAY are all sources for determination of nuclear pore ring complex. #ISMB #KN5,FALSE,NA,2012-07-17 17:48:59,FALSE,NA,225285985620070402,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,iddux
FINAL @PLoSCompBiol T-shirt available at #ISMB - come to Booth 26 NOW to get your hands on it (size XXL),FALSE,NA,2012-07-17 17:48:20,FALSE,NA,225285824873377792,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,PLoSCompBiol
RT @rnaworld: #ISMB #KN5 Sali advocating for depositing modeling protocols for converting data to models in persistent repositories.  &lt;agree!&gt;,FALSE,NA,2012-07-17 17:35:50,FALSE,NA,225282675802505217,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,bioontology
Another #ISMB #storify by @spitshine: Andrej Sali: Keynote at ISMB 2012 http://t.co/GJQWcfAA #kn5,FALSE,NA,2012-07-17 17:25:40,FALSE,NA,225280118564716544,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,Chris_Evelo
AS: Advocated to deposit protocols on how to build molecular structures besides publishing models. (#RPBI Reproducible Bioinfo) #ismb #KN5,FALSE,NA,2012-07-17 17:04:58,FALSE,NA,225274911625723904,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,iGenomics
#ISMB #KN5 Observation: I counted 62 names on Ali's acknowledgements slide.  Nice.,FALSE,NA,2012-07-17 17:04:14,FALSE,NA,225274725671243778,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,rnaworld
Andrej Sali: Keynote at ISMB 2012 http://t.co/MRQluzrS #storify #ismb #kn5 Getting there, thanks for the contributions.,FALSE,NA,2012-07-17 17:02:50,FALSE,NA,225274373643321345,NA,&lt;a href=&quot;http://storify.com&quot; rel=&quot;nofollow&quot;&gt;Storify&lt;/a&gt;,spitshine
Brilliant science + Gracious Acknowledgement of work of entire field = Outstanding KeyNote Speaker #RoleModel #ISMB #KN5,FALSE,NA,2012-07-17 17:02:29,FALSE,NA,225274285806206977,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WonderMixTape
Sali shows a high-res animation of the mol. structure of the 26S proteasome, which proves to be informative as to its function #ISMB #KN5,FALSE,NA,2012-07-17 17:02:07,FALSE,NA,225274190520000512,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,Albertagael
Sali's last comment about also storing protocols and input data is true for all modelling fields #ISMB #KN5,FALSE,NA,2012-07-17 17:00:41,FALSE,NA,225273832682954754,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
#ISMB #KN5 Sali advocating for depositing modeling protocols for converting data to models in persistent repositories.  &lt;agree!&gt;,FALSE,NA,2012-07-17 17:00:04,FALSE,NA,225273675669192704,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,rnaworld
Sali mentions that you should deposit structures, input data and modelling protocols and have repositories for all #ISMB #KN5,FALSE,NA,2012-07-17 16:59:38,FALSE,NA,225273566877327361,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
Last note: Disseminating structural models - missing step: actual modeling protocols to facilitate interaction w/ models #KN5 #ISMB,FALSE,NA,2012-07-17 16:58:56,FALSE,NA,225273390481686528,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WonderMixTape
Sali uses open source Integrative Modelling Platform (IMP) developers and users welcome. #ISMB #KN5,FALSE,NA,2012-07-17 16:58:11,FALSE,NA,225273201838669827,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
RT @Chris_Evelo: The architecture of the Proteasome (stunning movie) was published in PNAS in 2012 #ISMB #KN5,FALSE,NA,2012-07-17 16:57:43,FALSE,NA,225273085266366464,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,WonderMixTape
The architecture of the Proteasome (stunning movie) was published in PNAS in 2012 #ISMB #KN5,FALSE,NA,2012-07-17 16:56:13,FALSE,NA,225272709565779969,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
Basic problem solving strategy Sali uses seems not to be so different from other data fitting approaches #ISMB #KND (includes evolutionary),FALSE,NA,2012-07-17 16:54:24,FALSE,NA,225272250348212224,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
Sali this lead to 0.5 M best scoring solutions, next minimalized errors within the coarse clusters #ISMB #KN5,FALSE,NA,2012-07-17 16:52:52,FALSE,NA,225271866573590529,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
RT @barb_bryant: #ISMB #LBR11 Slides from Chromatin Computation talk available at SlideShare: http://t.co/FVvPEGoj,FALSE,NA,2012-07-17 16:50:41,FALSE,NA,225271313412014080,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,gtuckerkellogg
Sali: we put 238 anchor points for  the 19S substructure fitted the course structures and then went down to atom level #ISMB #KN5,FALSE,NA,2012-07-17 16:50:08,FALSE,NA,225271174819610624,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
Finally refinement to create an ensemble of 500,000 best scoring models. #KN5 #ISMB,FALSE,NA,2012-07-17 16:50:00,FALSE,NA,225271143651741696,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,spitshine
RT @Rbaltman: My slides including 10 tips for grant writing given at ISMB yesterday now at https://t.co/NwYg1Py0 #ismb,FALSE,NA,2012-07-17 16:49:27,FALSE,NA,225271004925132802,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,cswitwer
@iscbsc @ISMBinfo #ISMB highlight: Career Workshop of interest for students and postdocs #WK5 from Postdoc -&gt; PI,FALSE,NA,2012-07-17 16:48:47,FALSE,NA,225270836943269890,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WonderMixTape
Discretization - Localization - Fitting of high scoring 19S structure. #KN5 #ISMB,FALSE,NA,2012-07-17 16:48:42,FALSE,NA,225270814277242883,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,spitshine
Sali discusses integrating 4 data types:  X-ray, NMR, homology &amp; PPI, then shows examples of structural models derived from this #KN5 #ISMB,FALSE,NA,2012-07-17 16:48:38,FALSE,NA,225270797567143937,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,Albertagael
Proteasome mega protein complex Sali describes the resolution of is highly structured and complex  and shows interesting symmetry #ISMB #KN5,FALSE,NA,2012-07-17 16:47:11,FALSE,NA,225270433698680833,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
AS: Aomic models (Xray,NMR,modeling),overall shape&amp;component positions-EM, Pr-Pr contacts-chemical links, Pr-Pr proximities-Proteomics #ismb,FALSE,NA,2012-07-17 16:46:08,FALSE,NA,225270170346729472,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,iGenomics
Come see Friedberg Lab posters A22 W04, W08 #ISMB,FALSE,NA,2012-07-17 16:45:23,FALSE,NA,225269979967270912,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,iddux
Different representations of the components. Many technical challenges, including novel microscopes. #KN5 #ISMB,FALSE,NA,2012-07-17 16:44:32,FALSE,NA,225269765420232704,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,spitshine
Sali; using fine and coarse, rigid and flexible and hybrids of both structures #ISMB #KN5,FALSE,NA,2012-07-17 16:44:06,FALSE,NA,225269657806966785,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
RT @genetics_blog: In any case, about to hear the 5th keynote #KN5: Andrej Sali "Integrative Structural Biology" #ISMB,FALSE,NA,2012-07-17 16:43:28,FALSE,NA,225269499304230914,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,gauravjain49
Sali: combining X-ray, EM, chemical crosslinking and proteomics to resolve complex structure #ISMB #KN5,FALSE,NA,2012-07-17 16:42:38,FALSE,NA,225269289123446784,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
Four data types: atomic structures from experiments/ homologs, EM density maps, crosslinking and protein-protein interactions. #KN5 #ISMB,FALSE,NA,2012-07-17 16:42:27,FALSE,NA,225269241534889985,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,spitshine
#ISMB #LBR11 Slides from Chromatin Computation talk available at SlideShare: http://t.co/eGnsVcH7,FALSE,NA,2012-07-17 16:41:43,FALSE,NA,225269059619524610,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,barb_bryant
Sali showing example of 26S proteasome architecture. Conservation of  structure helped elucidation. #ISMB #KN5,FALSE,NA,2012-07-17 16:41:22,FALSE,NA,225268969769140224,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
Application of approach: 26s proteasome architecture #KN5 #ISMB 
Highly conserved across different species,FALSE,NA,2012-07-17 16:39:46,FALSE,NA,225268566293880833,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WonderMixTape
Sali Larger scale structures can be used as assembly maps at lower scales. #ISMB #KN5,FALSE,NA,2012-07-17 16:38:21,FALSE,NA,225268213133479939,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
Aligning proteomics data to EM density maps input: map, interactions, components -&gt;discretize map and build sampling space #KN5 #ISMB,FALSE,NA,2012-07-17 16:38:04,FALSE,NA,225268141641572352,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WonderMixTape
#ISMB #KN5 AS Need to do multi-scale modeling. Hierarchical sampling allows integrating course resolution information with high res data.,FALSE,NA,2012-07-17 16:37:44,FALSE,NA,225268055616397315,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,rnaworld
Sali shows multiscale structure resolution (from interactions to atom position) makes sense and is not just resolution limitation #ISMB #KN5,FALSE,NA,2012-07-17 16:35:15,FALSE,NA,225267430140805120,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
RT @Rbaltman: My slides including 10 tips for grant writing given at ISMB yesterday now at https://t.co/NwYg1Py0 #ismb,FALSE,NA,2012-07-17 16:33:54,FALSE,NA,225267093459845120,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,jandot
@OHSUBCB Dave Gibbs Poster Z20 today: Peptides, Proteins and #Networks: On Road to Systems Integration #ISMB,FALSE,NA,2012-07-17 16:32:19,FALSE,NA,225266693038030848,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WonderMixTape
RT @Rbaltman: My slides including 10 tips for grant writing given at ISMB yesterday now at https://t.co/NwYg1Py0 #ismb,FALSE,NA,2012-07-17 16:31:43,FALSE,NA,225266542659633152,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,iGenomics
@OHSUBCB @tladeras Poster X36 today: Integrating to interact: predicting drug sensitivity #ISMB #SystemsBiology,FALSE,NA,2012-07-17 16:30:08,FALSE,NA,225266145157058561,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WonderMixTape
Sali is delivering a real keynote by highlighting the work of colleagues rather than sticking to his own achievements. I like. #KN5 #ISMB,FALSE,NA,2012-07-17 16:28:58,FALSE,NA,225265847986429952,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,spitshine
Good suggestions.  @yokofakun my # of people to follow has increased since #ISMB. Thank you esp. @genetics_blog , @andrewsu , @Chris_Evelo,FALSE,NA,2012-07-17 16:28:41,FALSE,225263203863625728,225265778088353792,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,iGenomics
Obtaining consistent structures from inconsistent cross links by Bayesian methods. #KN5 #ISMB,FALSE,NA,2012-07-17 16:27:01,FALSE,NA,225265360864165889,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,spitshine
#ISMB #KN5 Sali on "integrative structural biology" is a high level philosophy of inference that applies broadly. P(data|model) and P(M|D).,FALSE,NA,2012-07-17 16:26:01,FALSE,NA,225265108262195200,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,ongenetics
RT @iGenomics: Andrej Sali: used #Lego to illustrate the concepts of integrative structural biology. #ISMB #KN5 http://t.co/RHZNmhS1,FALSE,NA,2012-07-17 16:23:18,FALSE,NA,225264423764369408,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,ayannamonte
RT @iGenomics: Andrej Sali: used #Lego to illustrate the concepts of integrative structural biology. #ISMB #KN5 http://t.co/RHZNmhS1,FALSE,NA,2012-07-17 16:22:51,FALSE,NA,225264308827852801,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,Albertagael
Come see Friedberg Lab posters A22, W04, W08 #ISMB,FALSE,NA,2012-07-17 16:22:03,FALSE,NA,225264110487617536,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,iddux
Andrej Sali kicked off last day of #ISMB "Integrative Structural Biology" #KN5,FALSE,NA,2012-07-17 16:21:27,FALSE,NA,225263959522021377,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
Andrej Sali: used #Lego to illustrate the concepts of integrative structural biology. #ISMB #KN5 http://t.co/RHZNmhS1,FALSE,NA,2012-07-17 16:19:42,FALSE,NA,225263514745454592,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,iGenomics
Thx! RT @yokofakun: my number of people to follow has increased since #ISMB. Thank you esp. @genetics_blog , @andrewsu , @Chris_Evelo , etc.,FALSE,NA,2012-07-17 16:18:27,FALSE,NA,225263203863625728,NA,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,Chris_Evelo
Fractional errors can result in exp large increase in FPR highlighting importance of scoring function #KN5 #ISMB,FALSE,NA,2012-07-17 16:18:01,FALSE,NA,225263094039969793,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WonderMixTape
What is smallest set of models that explain all data points? Need to determine set of models  &amp; degree data satisfaction #ISMB #KN5,FALSE,NA,2012-07-17 16:16:08,FALSE,NA,225262618175221761,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WonderMixTape
#ISMB #KN Andrej Sali: http://t.co/5tWFic08 a toolkit for an integrative approach to structural and dynamics problems,FALSE,NA,2012-07-17 16:15:27,FALSE,NA,225262448981184512,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,Phil_at_OeRC
Nature 2007のNPCの論文を中心にといった感じ #ISMB #KN5,FALSE,NA,2012-07-17 16:14:54,FALSE,NA,225262311802277888,NA,&lt;a href=&quot;http://www.tweenapp.org/&quot; rel=&quot;nofollow&quot;&gt;Tween&lt;/a&gt;,tonets
RT @bgood: #ismb Can't miss special session on community intelligence in bioinformatics today.  See @Alexbateman1 @xanderpico @andrewsu &amp; @fold_it,FALSE,NA,2012-07-17 16:14:51,FALSE,NA,225262298749599744,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,margaretstorey
Sali says that 'integration' has been a theme of #ISMB2012, and that this is something structural biology is doing. #KN5 #ISMB,FALSE,NA,2012-07-17 16:14:46,FALSE,NA,225262275005657088,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,Albertagael
Sali: ultimate goal of structural bio is to be able to accurately model every aspect of a cell. He then shows a framework for SB #KN5 #ISMB,FALSE,NA,2012-07-17 16:11:40,FALSE,NA,225261495116763139,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,Albertagael
RT @tonets: #ISMB 最終日 (@ Long Beach Convention Center w/ @h_ono) https://t.co/5Fg72I19,FALSE,NA,2012-07-17 16:10:51,FALSE,NA,225261292464766976,NA,&lt;a href=&quot;http://foursquare.com&quot; rel=&quot;nofollow&quot;&gt;foursquare&lt;/a&gt;,razoralign
Gather information -&gt; design models -&gt; sample the good models -&gt; analyze (critique) models &amp; information. Rinse. repeat. Sali #KN5 #ISMB,FALSE,NA,2012-07-17 16:08:38,FALSE,NA,225260731799576576,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,iddux
As ever, too cold... #ismb,FALSE,NA,2012-07-17 16:05:55,FALSE,NA,225260048480354304,NA,&lt;a href=&quot;http://sites.google.com/site/yorufukurou/&quot; rel=&quot;nofollow&quot;&gt;YoruFukurou&lt;/a&gt;,drbonohu
#ISMB #KN5 Integrative hybrid structure determination goal: maximize accuracy, completeness of structural coverage of macromol assemblies,FALSE,NA,2012-07-17 16:05:12,FALSE,NA,225259868695691264,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,WonderMixTape
RT @thespicychicken: .@PhRMA Foundation announces new program to fund translational science and therapeutics #ismb,FALSE,NA,2012-07-17 16:05:11,FALSE,NA,225259863608004609,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,chiragjp
Get sparse to be connected to the Internet. #ismb,FALSE,NA,2012-07-17 16:04:54,FALSE,NA,225259791486951424,NA,&lt;a href=&quot;http://sites.google.com/site/yorufukurou/&quot; rel=&quot;nofollow&quot;&gt;YoruFukurou&lt;/a&gt;,drbonohu
Challenge: integration of different levels of structure using different methods. Andrej Sali #ISMB,FALSE,NA,2012-07-17 16:04:35,FALSE,NA,225259712625651713,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,iddux
Andrej Sali being introduced in the main ballroom before #KN5, entitled 'Integrative Structural Biology' #ISMB http://t.co/cbkfMu4S,FALSE,NA,2012-07-17 16:03:19,FALSE,NA,225259393455882240,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,Albertagael
#ISMB Keynote #KN5 Integrative Structural Biology, Andrej Sali (UCSF),FALSE,NA,2012-07-17 16:02:38,FALSE,NA,225259221220982784,NA,&lt;a href=&quot;http://www.tweenapp.org/&quot; rel=&quot;nofollow&quot;&gt;Tween&lt;/a&gt;,tonets
.@PhRMA Foundation announces new program to fund translational science and therapeutics #ismb,FALSE,NA,2012-07-17 16:01:59,FALSE,NA,225259060012924929,NA,&lt;a href=&quot;http://twitter.com/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,thespicychicken
#ISMB 最終日 (@ Long Beach Convention Center w/ @h_ono) https://t.co/5Fg72I19,FALSE,NA,2012-07-17 16:00:06,FALSE,NA,225258584181719041,NA,&lt;a href=&quot;http://foursquare.com&quot; rel=&quot;nofollow&quot;&gt;foursquare&lt;/a&gt;,tonets
MT @pride_ebi: PRIDE's Daniel Rios has a poster at #ISMB/ECCB - Come by and ask him questions!  http://t.co/XSBgt41j,FALSE,NA,2012-07-17 15:58:21,FALSE,NA,225258145981796353,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,emblebi
RT @emblebies: #ISMB - Slides from Andrew's talk on PSI-Search are available here: http://t.co/5PI6gdsc  #TT07,FALSE,NA,2012-07-17 15:57:06,FALSE,NA,225257829190221828,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,emblebi
Me too, and no doubt many other #bioinformatics tweeps RT @yokofakun: my number of people to follow has increased since #ISMB.,FALSE,NA,2012-07-17 15:51:16,FALSE,NA,225256360705671169,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,genetics_blog
In any case, about to hear the 5th keynote #KN5: Andrej Sali "Integrative Structural Biology" #ISMB,FALSE,NA,2012-07-17 15:50:27,FALSE,NA,225256155239284736,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,genetics_blog
Fewer people are shuffling in a little more slowly at #ISMB. Last day, or late night after the banquet?,FALSE,NA,2012-07-17 15:49:46,FALSE,NA,225255985575497728,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,genetics_blog
Seen at #ISMB: many of the people who were out the latest last night are nevertheless some of the first to arrive at the convention center.,FALSE,NA,2012-07-17 15:34:47,FALSE,NA,225252215965761536,NA,&lt;a href=&quot;http://twitter.com/#!/download/ipad&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPad&lt;/a&gt;,Albertagael
RT @andorsch: #Ismb #lbr06 here the slides for my talk about internal pseudo-symmetry in proteins http://t.co/w82qiFRD via @slideshare,FALSE,NA,2012-07-17 15:30:23,FALSE,NA,225251105540542465,NA,&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;,antidemagogue
RT @bgood: #ismb Can't miss special session on community intelligence in bioinformatics today.  See @Alexbateman1 @xanderpico @andrewsu &amp; @fold_it,FALSE,NA,2012-07-17 15:23:37,FALSE,NA,225249405459120128,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,xanderpico
RT @bffo: RD: let's try to get away from a simple one reference genome: that won't work to explain/show all of the variation #KN4 #ISMB,FALSE,NA,2012-07-17 15:22:44,FALSE,NA,225249181181292544,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,TrishWhetzel
my number of people to follow has increased since #ISMB. Thank you esp. @genetics_blog , @andrewsu , @Chris_Evelo , etc..,FALSE,NA,2012-07-17 15:08:20,FALSE,NA,225245557994692608,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,yokofakun
A few pictures from #ISMB 2012 - very wet for a Computational Biology conference isn't it? http://t.co/0aKk6pPO,FALSE,NA,2012-07-17 15:00:13,FALSE,NA,225243513611239424,NA,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,bastien_rance
#ismb Can't miss special session on community intelligence in bioinformatics today.  See @Alexbateman1 @xanderpico @andrewsu &amp; @fold_it,FALSE,NA,2012-07-17 14:52:47,FALSE,NA,225241645774413824,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,bgood
Last call for abstracts to Genome Informatics due July 27 https://t.co/8qCM5yN7 Looking forward to another awesome conference (#ismb),FALSE,NA,2012-07-17 14:51:20,FALSE,NA,225241280303738880,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,andrewsu
@alexkalderimis is talking at #ISMB at 2:30pm today about data mining with InterMine - do check it out.,FALSE,NA,2012-07-17 12:59:40,FALSE,NA,225213179146407937,NA,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,intermineorg
RT @spitshine: 1000$ genome by 2015 says Durbin. #KN4 #ISMB Ion torrent wants to deliver by the end of the year. But what coverage?,FALSE,NA,2012-07-17 12:46:23,FALSE,NA,225209835615027200,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,joonomics
RT @spitshine: 1000$ genome by 2015 says Durbin. #KN4 #ISMB Ion torrent wants to deliver by the end of the year. But what coverage?,FALSE,NA,2012-07-17 12:20:57,FALSE,NA,225203432703803392,NA,&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;,pjsvalli
